sale_id,sale_date,customer_id,product_id,region_id,quantity,unit_price,discount,total_sale,product_name,category,product_price,stock_quantity,first_name,last_name,email,gender,age,loyalty_status,signup_date,customer_region,sale_region,subregion,year,quarter,month,month_name,day,day_of_week,day_name
2028-000114,2028-04-23,35,7,3,1,15.99,0.05,15.19,,,,,,,,,,,,,,,2028,2,4,April,23,0,Sunday
2028-000115,2028-04-24,104,12,2,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,2,4,April,24,1,Monday
2028-000116,2028-04-25,54,6,1,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,2,4,April,25,2,Tuesday
2028-000117,2028-04-26,24,10,4,1,29.49,0.05,28.02,,,,,,,,,,,,,,,2028,2,4,April,26,3,Wednesday
2028-000118,2028-04-27,86,2,3,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,2,4,April,27,4,Thursday
2028-000119,2028-04-28,64,14,2,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,2,4,April,28,5,Friday
2028-000120,2028-04-29,39,5,1,2,17.49,0.05,33.12,,,,,,,,,,,,,,,2028,2,4,April,29,6,Saturday
2028-000121,2028-04-30,113,3,4,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,2,4,April,30,0,Sunday
2028-000122,2028-05-01,76,8,3,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,2,5,May,1,1,Monday
2028-000123,2028-05-02,20,4,1,1,31.49,0.1,28.34,,,,,,,,,,,,,,,2028,2,5,May,2,2,Tuesday
2028-000124,2028-05-03,101,6,4,2,14.49,0.1,26.08,,,,,,,,,,,,,,,2028,2,5,May,3,3,Wednesday
2028-000125,2028-05-04,56,9,3,1,18.99,0.0,18.99,,,,,,,,,,,,,,,2028,2,5,May,4,4,Thursday
2028-000126,2028-05-05,90,12,2,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,2,5,May,5,5,Friday
2028-000127,2028-05-06,31,7,1,3,15.99,0.1,43.17,,,,,,,,,,,,,,,2028,2,5,May,6,6,Saturday
2028-000128,2028-05-07,82,3,4,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,2,5,May,7,0,Sunday
2028-000129,2028-05-08,14,15,2,1,26.49,0.1,23.84,,,,,,,,,,,,,,,2028,2,5,May,8,1,Monday
2028-000130,2028-05-09,72,10,3,1,29.49,0.0,29.49,,,,,,,,,,,,,,,2028,2,5,May,9,2,Tuesday
2028-000131,2028-05-10,118,1,1,2,8.49,0.0,16.98,,,,,,,,,,,,,,,2028,2,5,May,10,3,Wednesday
2028-000132,2028-05-11,45,8,4,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,2,5,May,11,4,Thursday
2028-000133,2028-05-12,62,14,2,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,2,5,May,12,5,Friday
2028-000134,2028-05-13,33,5,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2028,2,5,May,13,6,Saturday
2028-000135,2028-05-14,93,7,2,2,15.99,0.1,28.78,,,,,,,,,,,,,,,2028,2,5,May,14,0,Sunday
2028-000136,2028-05-15,37,12,1,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,2,5,May,15,1,Monday
2028-000137,2028-05-16,100,6,3,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,2,5,May,16,2,Tuesday
2028-000138,2028-05-17,53,4,4,1,31.49,0.05,29.92,,,,,,,,,,,,,,,2028,2,5,May,17,3,Wednesday
2028-000139,2028-05-18,72,3,2,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,2,5,May,18,4,Thursday
2028-000140,2028-05-19,22,10,1,1,29.49,0.05,28.02,,,,,,,,,,,,,,,2028,2,5,May,19,5,Friday
2028-000141,2028-05-20,81,8,3,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,2,5,May,20,6,Saturday
2028-000142,2028-05-21,31,15,4,1,26.49,0.1,23.84,,,,,,,,,,,,,,,2028,2,5,May,21,0,Sunday
2028-000143,2028-05-22,64,6,2,2,14.49,0.05,27.51,,,,,,,,,,,,,,,2028,2,5,May,22,1,Monday
2028-000144,2028-05-23,47,9,1,1,18.99,0.0,18.99,,,,,,,,,,,,,,,2028,2,5,May,23,2,Tuesday
2028-000145,2028-05-24,84,12,3,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,2,5,May,24,3,Wednesday
2028-000146,2028-05-25,59,7,4,3,15.99,0.1,43.17,,,,,,,,,,,,,,,2028,2,5,May,25,4,Thursday
2028-000147,2028-05-26,73,3,2,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,2,5,May,26,5,Friday
2028-000148,2028-05-27,17,10,1,1,29.49,0.0,29.49,,,,,,,,,,,,,,,2028,2,5,May,27,6,Saturday
2028-000149,2028-05-28,96,2,3,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,2,5,May,28,0,Sunday
2028-000150,2028-05-29,41,14,4,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,2,5,May,29,1,Monday
2028-000151,2028-05-30,104,5,1,2,17.49,0.05,33.12,,,,,,,,,,,,,,,2028,2,5,May,30,2,Tuesday
2028-000152,2028-05-31,54,11,2,1,23.49,0.0,23.49,,,,,,,,,,,,,,,2028,2,5,May,31,3,Wednesday
2028-000153,2028-06-01,24,8,3,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,2,6,June,1,4,Thursday
2028-000154,2028-06-02,86,4,1,1,31.49,0.05,29.92,,,,,,,,,,,,,,,2028,2,6,June,2,5,Friday
2028-000155,2028-06-03,64,6,4,1,12.99,0.0,12.99,,,,,,,,,,,,,,,2028,2,6,June,3,6,Saturday
2028-000156,2028-06-04,41,9,2,1,18.99,0.0,18.99,,,,,,,,,,,,,,,2028,2,6,June,4,0,Sunday
2028-000157,2028-06-05,115,12,3,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,2,6,June,5,1,Monday
2028-000158,2028-06-06,50,7,2,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2028,2,6,June,6,2,Tuesday
2028-000159,2028-06-07,98,10,3,1,29.49,0.0,29.49,,,,,,,,,,,,,,,2028,2,6,June,7,3,Wednesday
2028-000160,2028-06-08,62,3,1,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,2,6,June,8,4,Thursday
2028-000161,2028-06-09,87,12,4,1,21.49,0.1,19.34,,,,,,,,,,,,,,,2028,2,6,June,9,5,Friday
2028-000162,2028-06-10,25,6,2,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,2,6,June,10,6,Saturday
2028-000163,2028-06-11,101,15,3,1,26.49,0.05,25.17,,,,,,,,,,,,,,,2028,2,6,June,11,0,Sunday
2028-000164,2028-06-12,53,8,1,2,14.99,0.0,28.98,,,,,,,,,,,,,,,2028,2,6,June,12,1,Monday
2028-000165,2028-06-13,72,11,4,1,23.49,0.0,23.49,,,,,,,,,,,,,,,2028,2,6,June,13,2,Tuesday
2028-000166,2028-06-14,22,2,2,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,2,6,June,14,3,Wednesday
2028-000167,2028-06-15,115,9,3,1,18.49,0.0,18.49,,,,,,,,,,,,,,,2028,2,6,June,15,4,Thursday
2028-000168,2028-06-16,81,14,1,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,2,6,June,16,5,Friday
2028-000169,2028-06-17,31,5,4,2,17.49,0.05,33.12,,,,,,,,,,,,,,,2028,2,6,June,17,6,Saturday
2028-000170,2028-06-18,93,7,2,3,15.99,0.1,43.17,,,,,,,,,,,,,,,2028,2,6,June,18,0,Sunday
2028-000171,2028-06-19,36,3,1,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,2,6,June,19,1,Monday
2028-000172,2028-06-20,65,12,3,1,21.49,0.05,20.42,,,,,,,,,,,,,,,2028,2,6,June,20,2,Tuesday
2028-000173,2028-06-21,111,6,4,2,14.49,0.05,27.51,,,,,,,,,,,,,,,2028,2,6,June,21,3,Wednesday
2028-000174,2028-06-22,45,10,2,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2028,2,6,June,22,4,Thursday
2028-000175,2028-06-23,84,1,1,1,8.49,0.0,8.49,,,,,,,,,,,,,,,2028,2,6,June,23,5,Friday
2028-000176,2028-06-24,59,4,3,1,31.49,0.0,31.49,,,,,,,,,,,,,,,2028,2,6,June,24,6,Saturday
2028-000177,2028-06-25,73,8,2,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,2,6,June,25,0,Sunday
2028-000178,2028-06-26,17,15,4,1,26.49,0.1,23.84,,,,,,,,,,,,,,,2028,2,6,June,26,1,Monday
2028-000179,2028-06-27,96,3,1,2,11.49,0.05,21.84,,,,,,,,,,,,,,,2028,2,6,June,27,2,Tuesday
2028-000180,2028-06-28,35,7,3,1,15.99,0.05,15.19,,,,,,,,,,,,,,,2028,2,6,June,28,3,Wednesday
2028-000181,2028-06-29,104,12,2,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,2,6,June,29,4,Thursday
2028-000182,2028-06-30,54,6,1,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,2,6,June,30,5,Friday
2028-000183,2028-07-01,50,7,2,2,15.99,0.1,28.78,,,,,,,,,,,,,,,2028,3,7,July,1,6,Saturday
2028-000184,2028-07-02,98,12,3,1,21.49,0.05,20.42,,,,,,,,,,,,,,,2028,3,7,July,2,0,Sunday
2028-000185,2028-07-03,62,6,1,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,3,7,July,3,1,Monday
2028-000186,2028-07-04,87,10,4,1,29.49,0.1,26.54,,,,,,,,,,,,,,,2028,3,7,July,4,2,Tuesday
2028-000187,2028-07-05,25,3,2,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,3,7,July,5,3,Wednesday
2028-000188,2028-07-06,101,15,3,1,26.49,0.1,23.84,,,,,,,,,,,,,,,2028,3,7,July,6,4,Thursday
2028-000189,2028-07-07,53,8,1,2,14.99,0.05,28.49,,,,,,,,,,,,,,,2028,3,7,July,7,5,Friday
2028-000190,2028-07-08,72,11,4,3,23.49,0.1,63.42,,,,,,,,,,,,,,,2028,3,7,July,8,6,Saturday
2028-000191,2028-07-09,22,2,2,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,3,7,July,9,0,Sunday
2028-000192,2028-07-10,115,9,3,1,18.99,0.0,18.99,,,,,,,,,,,,,,,2028,3,7,July,10,1,Monday
2028-000193,2028-07-11,81,14,1,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,3,7,July,11,2,Tuesday
2028-000194,2028-07-12,31,5,4,2,17.49,0.05,33.12,,,,,,,,,,,,,,,2028,3,7,July,12,3,Wednesday
2028-000195,2028-07-13,93,7,2,3,15.99,0.1,43.17,,,,,,,,,,,,,,,2028,3,7,July,13,4,Thursday
2028-000196,2028-07-14,36,3,1,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,3,7,July,14,5,Friday
2028-000197,2028-07-15,65,12,3,1,21.49,0.05,20.42,,,,,,,,,,,,,,,2028,3,7,July,15,6,Saturday
2028-000198,2028-07-16,111,6,4,2,14.49,0.1,26.08,,,,,,,,,,,,,,,2028,3,7,July,16,0,Sunday
2028-000199,2028-07-17,45,10,2,1,29.49,0.0,29.49,,,,,,,,,,,,,,,2028,3,7,July,17,1,Monday
2028-000200,2028-07-18,84,1,1,1,8.49,0.0,8.49,,,,,,,,,,,,,,,2028,3,7,July,18,2,Tuesday
2028-000201,2028-07-19,59,4,3,1,31.49,0.05,29.92,,,,,,,,,,,,,,,2028,3,7,July,19,3,Wednesday
2028-000202,2028-07-20,72,8,2,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,3,7,July,20,4,Thursday
2028-000203,2028-07-21,17,15,4,1,26.49,0.1,23.84,,,,,,,,,,,,,,,2028,3,7,July,21,5,Friday
2028-000204,2028-07-22,96,3,1,2,11.49,0.05,21.84,,,,,,,,,,,,,,,2028,3,7,July,22,6,Saturday
2028-000205,2028-07-23,35,7,3,1,15.99,0.05,15.19,,,,,,,,,,,,,,,2028,3,7,July,23,0,Sunday
2028-000206,2028-07-24,104,12,2,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,3,7,July,24,1,Monday
2028-000207,2028-07-25,54,6,1,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,3,7,July,25,2,Tuesday
2028-000208,2028-07-26,24,10,4,1,29.49,0.05,28.02,,,,,,,,,,,,,,,2028,3,7,July,26,3,Wednesday
2028-000209,2028-07-27,86,2,3,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,3,7,July,27,4,Thursday
2028-000210,2028-07-28,64,14,2,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,3,7,July,28,5,Friday
2028-000211,2028-07-29,39,5,1,2,17.49,0.05,33.12,,,,,,,,,,,,,,,2028,3,7,July,29,6,Saturday
2028-000212,2028-07-30,113,3,4,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,3,7,July,30,0,Sunday
2028-000213,2028-07-31,50,11,2,1,23.49,0.0,23.49,,,,,,,,,,,,,,,2028,3,7,July,31,1,Monday
2028-000214,2028-08-01,76,8,3,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,3,8,August,1,2,Tuesday
2028-000215,2028-08-02,20,4,1,1,31.49,0.1,28.34,,,,,,,,,,,,,,,2028,3,8,August,2,3,Wednesday
2028-000216,2028-08-03,101,6,4,2,14.49,0.1,26.08,,,,,,,,,,,,,,,2028,3,8,August,3,4,Thursday
2028-000217,2028-08-04,56,9,3,1,18.99,0.0,18.99,,,,,,,,,,,,,,,2028,3,8,August,4,5,Friday
2028-000218,2028-08-05,90,12,2,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,3,8,August,5,6,Saturday
2028-000219,2028-08-06,31,7,1,3,15.99,0.1,43.17,,,,,,,,,,,,,,,2028,3,8,August,6,0,Sunday
2028-000220,2028-08-07,82,3,4,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,3,8,August,7,1,Monday
2028-000221,2028-08-08,14,15,2,1,26.49,0.1,23.84,,,,,,,,,,,,,,,2028,3,8,August,8,2,Tuesday
2028-000222,2028-08-09,72,10,3,1,29.49,0.0,29.49,,,,,,,,,,,,,,,2028,3,8,August,9,3,Wednesday
2028-000223,2028-08-10,118,1,1,2,8.49,0.0,16.98,,,,,,,,,,,,,,,2028,3,8,August,10,4,Thursday
2028-000224,2028-08-11,45,8,4,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,3,8,August,11,5,Friday
2028-000225,2028-08-12,62,14,2,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,3,8,August,12,6,Saturday
2028-000226,2028-08-13,33,5,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2028,3,8,August,13,0,Sunday
2028-000227,2028-08-14,93,7,2,2,15.99,0.1,28.78,,,,,,,,,,,,,,,2028,3,8,August,14,1,Monday
2028-000228,2028-08-15,37,12,1,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,3,8,August,15,2,Tuesday
2028-000229,2028-08-16,100,6,3,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,3,8,August,16,3,Wednesday
2028-000230,2028-08-17,53,4,4,1,31.49,0.05,29.92,,,,,,,,,,,,,,,2028,3,8,August,17,4,Thursday
2028-000231,2028-08-18,72,3,2,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,3,8,August,18,5,Friday
2028-000232,2028-08-19,22,10,1,1,29.49,0.05,28.02,,,,,,,,,,,,,,,2028,3,8,August,19,6,Saturday
2028-000233,2028-08-20,81,8,3,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,3,8,August,20,0,Sunday
2028-000234,2028-08-21,31,15,4,1,26.49,0.1,23.84,,,,,,,,,,,,,,,2028,3,8,August,21,1,Monday
2028-000235,2028-08-22,64,6,2,2,14.49,0.05,27.51,,,,,,,,,,,,,,,2028,3,8,August,22,2,Tuesday
2028-000236,2028-08-23,47,9,1,1,18.99,0.0,18.99,,,,,,,,,,,,,,,2028,3,8,August,23,3,Wednesday
2028-000237,2028-08-24,84,12,3,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,3,8,August,24,4,Thursday
2028-000238,2028-08-25,59,7,4,3,15.99,0.1,43.17,,,,,,,,,,,,,,,2028,3,8,August,25,5,Friday
2028-000239,2028-08-26,73,3,2,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,3,8,August,26,6,Saturday
2028-000240,2028-08-27,17,10,1,1,29.49,0.0,29.49,,,,,,,,,,,,,,,2028,3,8,August,27,0,Sunday
2028-000241,2028-08-28,96,2,3,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,3,8,August,28,1,Monday
2028-000242,2028-08-29,41,14,4,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,3,8,August,29,2,Tuesday
2028-000243,2028-08-30,104,5,1,2,17.49,0.05,33.12,,,,,,,,,,,,,,,2028,3,8,August,30,3,Wednesday
2028-000244,2028-08-31,54,11,2,1,23.49,0.0,23.49,,,,,,,,,,,,,,,2028,3,8,August,31,4,Thursday
2028-000245,2028-09-01,24,8,3,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,3,9,September,1,5,Friday
2028-000246,2028-09-02,86,4,1,1,31.49,0.05,29.92,,,,,,,,,,,,,,,2028,3,9,September,2,6,Saturday
2028-000247,2028-09-03,64,6,4,1,12.99,0.0,12.99,,,,,,,,,,,,,,,2028,3,9,September,3,0,Sunday
2028-000248,2028-09-04,41,9,2,1,18.99,0.0,18.99,,,,,,,,,,,,,,,2028,3,9,September,4,1,Monday
2028-000249,2028-09-05,115,12,3,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,3,9,September,5,2,Tuesday
2028-000250,2028-09-06,50,7,2,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2028,3,9,September,6,3,Wednesday
2028-000251,2028-09-07,98,10,3,1,29.49,0.0,29.49,,,,,,,,,,,,,,,2028,3,9,September,7,4,Thursday
2028-000252,2028-09-08,62,3,1,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,3,9,September,8,5,Friday
2028-000253,2028-09-09,87,12,4,1,21.49,0.1,19.34,,,,,,,,,,,,,,,2028,3,9,September,9,6,Saturday
2028-000254,2028-09-10,25,6,2,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,3,9,September,10,0,Sunday
2028-000255,2028-09-11,101,15,3,1,26.49,0.05,25.17,,,,,,,,,,,,,,,2028,3,9,September,11,1,Monday
2028-000256,2028-09-12,53,8,1,2,14.99,0.0,28.98,,,,,,,,,,,,,,,2028,3,9,September,12,2,Tuesday
2028-000257,2028-09-13,72,11,4,1,23.49,0.0,23.49,,,,,,,,,,,,,,,2028,3,9,September,13,3,Wednesday
2028-000258,2028-09-14,22,2,2,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,3,9,September,14,4,Thursday
2028-000259,2028-09-15,115,9,3,1,18.49,0.0,18.49,,,,,,,,,,,,,,,2028,3,9,September,15,5,Friday
2028-000260,2028-09-16,81,14,1,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,3,9,September,16,6,Saturday
2028-000261,2028-09-17,31,5,4,2,17.49,0.05,33.12,,,,,,,,,,,,,,,2028,3,9,September,17,0,Sunday
2028-000262,2028-09-18,93,7,2,3,15.99,0.1,43.17,,,,,,,,,,,,,,,2028,3,9,September,18,1,Monday
2028-000263,2028-09-19,36,3,1,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,3,9,September,19,2,Tuesday
2028-000264,2028-09-20,65,12,3,1,21.49,0.05,20.42,,,,,,,,,,,,,,,2028,3,9,September,20,3,Wednesday
2028-000265,2028-09-21,111,6,4,2,14.49,0.05,27.51,,,,,,,,,,,,,,,2028,3,9,September,21,4,Thursday
2028-000266,2028-09-22,45,10,2,1,28.99,0.0,28.99,,,,,,,,,,,,,,,2028,3,9,September,22,5,Friday
2028-000267,2028-09-23,84,1,1,1,8.49,0.0,8.49,,,,,,,,,,,,,,,2028,3,9,September,23,6,Saturday
2028-000268,2028-09-24,59,4,3,1,31.49,0.0,31.49,,,,,,,,,,,,,,,2028,3,9,September,24,0,Sunday
2028-000269,2028-09-25,73,8,2,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,3,9,September,25,1,Monday
2028-000270,2028-09-26,17,15,4,1,26.49,0.1,23.84,,,,,,,,,,,,,,,2028,3,9,September,26,2,Tuesday
2028-000271,2028-09-27,96,3,1,2,11.49,0.05,21.84,,,,,,,,,,,,,,,2028,3,9,September,27,3,Wednesday
2028-000272,2028-09-28,35,7,3,1,15.99,0.05,15.19,,,,,,,,,,,,,,,2028,3,9,September,28,4,Thursday
2028-000273,2028-09-29,104,12,2,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,3,9,September,29,5,Friday
2028-000274,2028-09-30,54,6,1,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,3,9,September,30,6,Saturday
2028-000275,2028-10-01,50,7,2,1,15.99,0.05,15.19,,,,,,,,,,,,,,,2028,4,10,October,1,0,Sunday
2028-000276,2028-10-02,98,12,3,2,21.49,0.1,38.68,,,,,,,,,,,,,,,2028,4,10,October,2,1,Monday
2028-000277,2028-10-03,62,6,1,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,4,10,October,3,2,Tuesday
2028-000278,2028-10-04,87,10,4,1,29.49,0.05,28.02,,,,,,,,,,,,,,,2028,4,10,October,4,3,Wednesday
2028-000279,2028-10-05,25,3,2,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,4,10,October,5,4,Thursday
2028-000280,2028-10-06,101,15,3,1,26.49,0.1,23.84,,,,,,,,,,,,,,,2028,4,10,October,6,5,Friday
2028-000281,2028-10-07,53,8,1,2,14.99,0.05,28.49,,,,,,,,,,,,,,,2028,4,10,October,7,6,Saturday
2028-000282,2028-10-08,72,11,4,3,23.49,0.1,63.42,,,,,,,,,,,,,,,2028,4,10,October,8,0,Sunday
2028-000283,2028-10-09,22,2,2,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,4,10,October,9,1,Monday
2028-000284,2028-10-10,115,9,3,1,18.99,0.0,18.99,,,,,,,,,,,,,,,2028,4,10,October,10,2,Tuesday
2028-000285,2028-10-11,81,14,1,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,4,10,October,11,3,Wednesday
2028-000286,2028-10-12,31,5,4,2,17.49,0.05,33.12,,,,,,,,,,,,,,,2028,4,10,October,12,4,Thursday
2028-000287,2028-10-13,93,7,2,3,15.99,0.1,43.17,,,,,,,,,,,,,,,2028,4,10,October,13,5,Friday
2028-000288,2028-10-14,36,3,1,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,4,10,October,14,6,Saturday
2028-000289,2028-10-15,65,12,3,1,21.49,0.05,20.42,,,,,,,,,,,,,,,2028,4,10,October,15,0,Sunday
2028-000290,2028-10-16,111,6,4,2,14.49,0.1,26.08,,,,,,,,,,,,,,,2028,4,10,October,16,1,Monday
2028-000291,2028-10-17,45,10,2,1,29.49,0.0,29.49,,,,,,,,,,,,,,,2028,4,10,October,17,2,Tuesday
2028-000292,2028-10-18,84,1,1,1,8.49,0.0,8.49,,,,,,,,,,,,,,,2028,4,10,October,18,3,Wednesday
2028-000293,2028-10-19,59,4,3,1,31.49,0.05,29.92,,,,,,,,,,,,,,,2028,4,10,October,19,4,Thursday
2028-000294,2028-10-20,72,8,2,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,4,10,October,20,5,Friday
2028-000295,2028-10-21,17,15,4,1,26.49,0.1,23.84,,,,,,,,,,,,,,,2028,4,10,October,21,6,Saturday
2028-000296,2028-10-22,96,3,1,2,11.49,0.05,21.84,,,,,,,,,,,,,,,2028,4,10,October,22,0,Sunday
2028-000297,2028-10-23,35,7,3,1,15.99,0.05,15.19,,,,,,,,,,,,,,,2028,4,10,October,23,1,Monday
2028-000298,2028-10-24,104,12,2,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,4,10,October,24,2,Tuesday
2028-000299,2028-10-25,54,6,1,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,4,10,October,25,3,Wednesday
2028-000300,2028-10-26,24,10,4,1,29.49,0.05,28.02,,,,,,,,,,,,,,,2028,4,10,October,26,4,Thursday
2028-000301,2028-10-27,86,2,3,1,10.49,0.0,10.49,,,,,,,,,,,,,,,2028,4,10,October,27,5,Friday
2028-000302,2028-10-28,64,14,2,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,4,10,October,28,6,Saturday
2028-000303,2028-10-29,39,5,1,2,17.49,0.05,33.12,,,,,,,,,,,,,,,2028,4,10,October,29,0,Sunday
2028-000304,2028-10-30,113,3,4,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,4,10,October,30,1,Monday
2028-000305,2028-10-31,50,11,2,1,23.49,0.0,23.49,,,,,,,,,,,,,,,2028,4,10,October,31,2,Tuesday
2028-000306,2028-11-01,76,8,3,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,4,11,November,1,3,Wednesday
2028-000307,2028-11-02,20,4,1,1,31.49,0.1,28.34,,,,,,,,,,,,,,,2028,4,11,November,2,4,Thursday
2028-000308,2028-11-03,101,6,4,2,14.49,0.1,26.08,,,,,,,,,,,,,,,2028,4,11,November,3,5,Friday
2028-000309,2028-11-04,56,9,3,1,18.99,0.0,18.99,,,,,,,,,,,,,,,2028,4,11,November,4,6,Saturday
2028-000310,2028-11-05,90,12,2,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,4,11,November,5,0,Sunday
2028-000311,2028-11-06,31,7,1,3,15.99,0.1,43.17,,,,,,,,,,,,,,,2028,4,11,November,6,1,Monday
2028-000312,2028-11-07,82,3,4,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,4,11,November,7,2,Tuesday
2028-000313,2028-11-08,14,15,2,1,26.49,0.1,23.84,,,,,,,,,,,,,,,2028,4,11,November,8,3,Wednesday
2028-000314,2028-11-09,72,10,3,1,29.49,0.0,29.49,,,,,,,,,,,,,,,2028,4,11,November,9,4,Thursday
2028-000315,2028-11-10,118,1,1,2,8.49,0.0,16.98,,,,,,,,,,,,,,,2028,4,11,November,10,5,Friday
2028-000316,2028-11-11,45,8,4,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,4,11,November,11,6,Saturday
2028-000317,2028-11-12,62,14,2,1,36.49,0.1,32.84,,,,,,,,,,,,,,,2028,4,11,November,12,0,Sunday
2028-000318,2028-11-13,33,5,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2028,4,11,November,13,1,Monday
2028-000319,2028-11-14,93,7,2,2,15.99,0.1,28.78,,,,,,,,,,,,,,,2028,4,11,November,14,2,Tuesday
2028-000320,2028-11-15,37,12,1,1,21.49,0.0,21.49,,,,,,,,,,,,,,,2028,4,11,November,15,3,Wednesday
2028-000321,2028-11-16,100,6,3,3,14.49,0.1,39.22,,,,,,,,,,,,,,,2028,4,11,November,16,4,Thursday
2028-000322,2028-11-17,53,4,4,1,31.49,0.05,29.92,,,,,,,,,,,,,,,2028,4,11,November,17,5,Friday
2028-000323,2028-11-18,72,3,2,1,11.49,0.0,11.49,,,,,,,,,,,,,,,2028,4,11,November,18,6,Saturday
2028-000324,2028-11-19,22,10,1,1,29.49,0.05,28.02,,,,,,,,,,,,,,,2028,4,11,November,19,0,Sunday
2028-000325,2028-11-20,81,8,3,1,14.99,0.0,14.99,,,,,,,,,,,,,,,2028,4,11,November,20,1,Monday
2028-000326,2028-11-21,31,15,4,1,26.49,0.1,23.84,,,,,,,,,,,,,,,2028,4,11,November,21,2,Tuesday
